Image Name,Number,Gender,Hand,Finger
70__M_Right_thumb_finger.BMP,70,M,Right,thumb
61__M_Left_middle_finger.BMP,61,M,Left,middle
222__M_Left_thumb_finger.BMP,222,M,Left,thumb
497__M_Right_ring_finger.BMP,497,M,Right,ring
538__M_Left_thumb_finger.BMP,538,M,Left,thumb
502__F_Left_thumb_finger.BMP,502,F,Left,thumb
558__M_Left_little_finger.BMP,558,M,Left,little
51__M_Right_index_finger.BMP,51,M,Right,index
451__M_Right_middle_finger.BMP,451,M,Right,middle
32__M_Right_thumb_finger.BMP,32,M,Right,thumb
588__M_Left_ring_finger.BMP,588,M,Left,ring
552__M_Right_little_finger.BMP,552,M,Right,little
28__M_Left_thumb_finger.BMP,28,M,Left,thumb
516__M_Left_ring_finger.BMP,516,M,Left,ring
363__M_Right_little_finger.BMP,363,M,Right,little
137__M_Right_middle_finger.BMP,137,M,Right,middle
420__M_Left_ring_finger.BMP,420,M,Left,ring
153__M_Left_middle_finger.BMP,153,M,Left,middle
237__M_Left_ring_finger.BMP,237,M,Left,ring
338__M_Left_thumb_finger.BMP,338,M,Left,thumb
417__M_Right_thumb_finger.BMP,417,M,Right,thumb
230__M_Right_thumb_finger.BMP,230,M,Right,thumb
329__M_Left_ring_finger.BMP,329,M,Left,ring
388__F_Left_index_finger.BMP,388,F,Left,index
356__M_Left_little_finger.BMP,356,M,Left,little
516__M_Left_little_finger.BMP,516,M,Left,little
95__M_Right_index_finger.BMP,95,M,Right,index
472__M_Left_ring_finger.BMP,472,M,Left,ring
579__M_Right_ring_finger.BMP,579,M,Right,ring
30__F_Left_thumb_finger.BMP,30,F,Left,thumb
317__M_Left_middle_finger.BMP,317,M,Left,middle
219__M_Right_little_finger.BMP,219,M,Right,little
30__F_Left_index_finger.BMP,30,F,Left,index
7__M_Right_little_finger.BMP,7,M,Right,little
440__M_Right_middle_finger.BMP,440,M,Right,middle
74__F_Right_little_finger.BMP,74,F,Right,little
348__F_Left_thumb_finger.BMP,348,F,Left,thumb
427__M_Left_thumb_finger.BMP,427,M,Left,thumb
299__M_Right_little_finger.BMP,299,M,Right,little
365__M_Left_middle_finger.BMP,365,M,Left,middle
151__M_Right_little_finger.BMP,151,M,Right,little
208__M_Right_middle_finger.BMP,208,M,Right,middle
16__M_Right_index_finger.BMP,16,M,Right,index
76__F_Left_little_finger.BMP,76,F,Left,little
590__M_Left_index_finger.BMP,590,M,Left,index
351__M_Left_middle_finger.BMP,351,M,Left,middle
171__M_Right_middle_finger.BMP,171,M,Right,middle
547__M_Left_middle_finger.BMP,547,M,Left,middle
211__M_Left_ring_finger.BMP,211,M,Left,ring
17__M_Left_middle_finger.BMP,17,M,Left,middle
216__M_Right_index_finger.BMP,216,M,Right,index
38__M_Left_middle_finger.BMP,38,M,Left,middle
203__M_Left_thumb_finger.BMP,203,M,Left,thumb
86__M_Right_thumb_finger.BMP,86,M,Right,thumb
269__M_Right_ring_finger.BMP,269,M,Right,ring
504__M_Right_thumb_finger.BMP,504,M,Right,thumb
535__M_Left_middle_finger.BMP,535,M,Left,middle
38__M_Left_index_finger.BMP,38,M,Left,index
479__F_Left_ring_finger.BMP,479,F,Left,ring
546__M_Left_middle_finger.BMP,546,M,Left,middle
130__F_Left_thumb_finger.BMP,130,F,Left,thumb
498__M_Right_ring_finger.BMP,498,M,Right,ring
144__M_Right_thumb_finger.BMP,144,M,Right,thumb
533__M_Right_ring_finger.BMP,533,M,Right,ring
586__M_Left_ring_finger.BMP,586,M,Left,ring
295__M_Right_middle_finger.BMP,295,M,Right,middle
178__M_Right_index_finger.BMP,178,M,Right,index
339__M_Left_little_finger.BMP,339,M,Left,little
517__M_Left_little_finger.BMP,517,M,Left,little
514__F_Left_index_finger.BMP,514,F,Left,index
355__M_Right_little_finger.BMP,355,M,Right,little
85__M_Left_index_finger.BMP,85,M,Left,index
258__M_Right_little_finger.BMP,258,M,Right,little
119__F_Left_ring_finger.BMP,119,F,Left,ring
18__M_Left_thumb_finger.BMP,18,M,Left,thumb
478__M_Left_ring_finger.BMP,478,M,Left,ring
93__M_Left_index_finger.BMP,93,M,Left,index
326__M_Left_index_finger.BMP,326,M,Left,index
5__M_Left_little_finger.BMP,5,M,Left,little
127__F_Left_ring_finger.BMP,127,F,Left,ring
110__F_Right_middle_finger.BMP,110,F,Right,middle
145__M_Right_little_finger.BMP,145,M,Right,little
211__M_Right_little_finger.BMP,211,M,Right,little
501__M_Left_middle_finger.BMP,501,M,Left,middle
119__F_Left_thumb_finger.BMP,119,F,Left,thumb
510__M_Left_thumb_finger.BMP,510,M,Left,thumb
379__F_Right_middle_finger.BMP,379,F,Right,middle
104__M_Right_thumb_finger.BMP,104,M,Right,thumb
482__M_Left_little_finger.BMP,482,M,Left,little
31__F_Right_index_finger.BMP,31,F,Right,index
253__F_Right_middle_finger.BMP,253,F,Right,middle
148__M_Right_middle_finger.BMP,148,M,Right,middle
29__F_Right_index_finger.BMP,29,F,Right,index
439__M_Right_thumb_finger.BMP,439,M,Right,thumb
249__M_Right_thumb_finger.BMP,249,M,Right,thumb
476__M_Left_thumb_finger.BMP,476,M,Left,thumb
335__M_Right_little_finger.BMP,335,M,Right,little
182__M_Left_ring_finger.BMP,182,M,Left,ring
389__F_Left_ring_finger.BMP,389,F,Left,ring
432__M_Right_little_finger.BMP,432,M,Right,little
415__M_Left_middle_finger.BMP,415,M,Left,middle
507__M_Left_index_finger.BMP,507,M,Left,index
483__M_Right_ring_finger.BMP,483,M,Right,ring
294__M_Left_little_finger.BMP,294,M,Left,little
212__M_Left_index_finger.BMP,212,M,Left,index
566__M_Left_middle_finger.BMP,566,M,Left,middle
482__M_Left_thumb_finger.BMP,482,M,Left,thumb
381__M_Left_middle_finger.BMP,381,M,Left,middle
571__F_Left_thumb_finger.BMP,571,F,Left,thumb
578__M_Right_index_finger.BMP,578,M,Right,index
234__M_Right_little_finger.BMP,234,M,Right,little
203__M_Right_ring_finger.BMP,203,M,Right,ring
547__M_Left_thumb_finger.BMP,547,M,Left,thumb
26__M_Left_little_finger.BMP,26,M,Left,little
51__M_Left_index_finger.BMP,51,M,Left,index
195__M_Right_ring_finger.BMP,195,M,Right,ring
10__M_Right_middle_finger.BMP,10,M,Right,middle
296__M_Left_middle_finger.BMP,296,M,Left,middle
75__F_Right_little_finger.BMP,75,F,Right,little
458__M_Right_thumb_finger.BMP,458,M,Right,thumb
556__F_Right_thumb_finger.BMP,556,F,Right,thumb
138__M_Left_thumb_finger.BMP,138,M,Left,thumb
387__F_Left_little_finger.BMP,387,F,Left,little
382__M_Right_thumb_finger.BMP,382,M,Right,thumb
369__F_Left_little_finger.BMP,369,F,Left,little
196__M_Left_index_finger.BMP,196,M,Left,index
475__M_Left_ring_finger.BMP,475,M,Left,ring
116__M_Right_little_finger.BMP,116,M,Right,little
437__M_Left_little_finger.BMP,437,M,Left,little
337__F_Left_ring_finger.BMP,337,F,Left,ring
491__M_Left_middle_finger.BMP,491,M,Left,middle
144__M_Left_thumb_finger.BMP,144,M,Left,thumb
37__M_Left_middle_finger.BMP,37,M,Left,middle
482__M_Right_index_finger.BMP,482,M,Right,index
295__M_Right_ring_finger.BMP,295,M,Right,ring
41__M_Right_middle_finger.BMP,41,M,Right,middle
465__F_Right_index_finger.BMP,465,F,Right,index
566__M_Right_index_finger.BMP,566,M,Right,index
95__M_Right_thumb_finger.BMP,95,M,Right,thumb
279__M_Right_little_finger.BMP,279,M,Right,little
2__F_Right_thumb_finger.BMP,2,F,Right,thumb
23__M_Left_middle_finger.BMP,23,M,Left,middle
419__F_Left_ring_finger.BMP,419,F,Left,ring
67__F_Right_middle_finger.BMP,67,F,Right,middle
22__M_Right_middle_finger.BMP,22,M,Right,middle
501__M_Right_little_finger.BMP,501,M,Right,little
403__M_Left_ring_finger.BMP,403,M,Left,ring
358__M_Right_middle_finger.BMP,358,M,Right,middle
252__F_Left_ring_finger.BMP,252,F,Left,ring
440__M_Right_thumb_finger.BMP,440,M,Right,thumb
59__F_Left_ring_finger.BMP,59,F,Left,ring
192__M_Left_ring_finger.BMP,192,M,Left,ring
538__M_Left_middle_finger.BMP,538,M,Left,middle
444__M_Right_ring_finger.BMP,444,M,Right,ring
435__F_Left_middle_finger.BMP,435,F,Left,middle
383__M_Left_ring_finger.BMP,383,M,Left,ring
348__F_Right_index_finger.BMP,348,F,Right,index
458__M_Left_middle_finger.BMP,458,M,Left,middle
78__F_Right_ring_finger.BMP,78,F,Right,ring
232__M_Right_index_finger.BMP,232,M,Right,index
102__M_Right_thumb_finger.BMP,102,M,Right,thumb
161__F_Right_middle_finger.BMP,161,F,Right,middle
251__M_Right_middle_finger.BMP,251,M,Right,middle
281__M_Left_little_finger.BMP,281,M,Left,little
459__M_Left_index_finger.BMP,459,M,Left,index
322__M_Right_little_finger.BMP,322,M,Right,little
150__M_Left_middle_finger.BMP,150,M,Left,middle
499__M_Right_index_finger.BMP,499,M,Right,index
525__M_Left_little_finger.BMP,525,M,Left,little
435__F_Right_middle_finger.BMP,435,F,Right,middle
367__M_Right_ring_finger.BMP,367,M,Right,ring
449__F_Left_little_finger.BMP,449,F,Left,little
288__M_Left_middle_finger.BMP,288,M,Left,middle
160__M_Right_little_finger.BMP,160,M,Right,little
52__M_Left_middle_finger.BMP,52,M,Left,middle
33__M_Right_ring_finger.BMP,33,M,Right,ring
527__M_Right_index_finger.BMP,527,M,Right,index
564__M_Left_thumb_finger.BMP,564,M,Left,thumb
410__M_Left_thumb_finger.BMP,410,M,Left,thumb
369__F_Right_ring_finger.BMP,369,F,Right,ring
22__M_Right_little_finger.BMP,22,M,Right,little
266__M_Right_middle_finger.BMP,266,M,Right,middle
239__M_Left_ring_finger.BMP,239,M,Left,ring
37__M_Right_thumb_finger.BMP,37,M,Right,thumb
438__M_Left_thumb_finger.BMP,438,M,Left,thumb
334__F_Left_index_finger.BMP,334,F,Left,index
302__M_Right_ring_finger.BMP,302,M,Right,ring
232__M_Left_index_finger.BMP,232,M,Left,index
106__M_Left_middle_finger.BMP,106,M,Left,middle
515__M_Right_middle_finger.BMP,515,M,Right,middle
76__F_Right_index_finger.BMP,76,F,Right,index
467__M_Left_middle_finger.BMP,467,M,Left,middle
528__F_Left_little_finger.BMP,528,F,Left,little
600__M_Left_thumb_finger.BMP,600,M,Left,thumb
143__M_Left_index_finger.BMP,143,M,Left,index
441__M_Left_middle_finger.BMP,441,M,Left,middle
370__M_Right_little_finger.BMP,370,M,Right,little
22__M_Left_ring_finger.BMP,22,M,Left,ring
162__M_Left_ring_finger.BMP,162,M,Left,ring
468__F_Left_thumb_finger.BMP,468,F,Left,thumb
172__M_Right_index_finger.BMP,172,M,Right,index
275__F_Right_little_finger.BMP,275,F,Right,little
206__M_Right_middle_finger.BMP,206,M,Right,middle
300__F_Left_little_finger.BMP,300,F,Left,little
199__M_Left_ring_finger.BMP,199,M,Left,ring
171__M_Left_index_finger.BMP,171,M,Left,index
311__M_Left_little_finger.BMP,311,M,Left,little
304__M_Right_index_finger.BMP,304,M,Right,index
533__M_Left_little_finger.BMP,533,M,Left,little
20__M_Left_ring_finger.BMP,20,M,Left,ring
73__M_Right_middle_finger.BMP,73,M,Right,middle
392__M_Left_index_finger.BMP,392,M,Left,index
152__M_Right_middle_finger.BMP,152,M,Right,middle
263__F_Right_index_finger.BMP,263,F,Right,index
454__M_Left_little_finger.BMP,454,M,Left,little
470__F_Left_thumb_finger.BMP,470,F,Left,thumb
106__M_Right_middle_finger.BMP,106,M,Right,middle
500__M_Left_middle_finger.BMP,500,M,Left,middle
89__M_Left_middle_finger.BMP,89,M,Left,middle
270__M_Right_ring_finger.BMP,270,M,Right,ring
110__F_Left_ring_finger.BMP,110,F,Left,ring
510__M_Right_ring_finger.BMP,510,M,Right,ring
413__M_Right_index_finger.BMP,413,M,Right,index
57__M_Left_middle_finger.BMP,57,M,Left,middle
52__M_Left_ring_finger.BMP,52,M,Left,ring
363__M_Left_little_finger.BMP,363,M,Left,little
483__M_Right_thumb_finger.BMP,483,M,Right,thumb
215__M_Left_thumb_finger.BMP,215,M,Left,thumb
14__M_Right_thumb_finger.BMP,14,M,Right,thumb
583__M_Right_ring_finger.BMP,583,M,Right,ring
528__F_Right_thumb_finger.BMP,528,F,Right,thumb
229__M_Left_ring_finger.BMP,229,M,Left,ring
502__F_Right_ring_finger.BMP,502,F,Right,ring
115__F_Left_little_finger.BMP,115,F,Left,little
405__M_Left_middle_finger.BMP,405,M,Left,middle
250__F_Left_index_finger.BMP,250,F,Left,index
228__M_Right_index_finger.BMP,228,M,Right,index
253__F_Left_thumb_finger.BMP,253,F,Left,thumb
47__F_Right_little_finger.BMP,47,F,Right,little
331__M_Left_little_finger.BMP,331,M,Left,little
314__M_Right_ring_finger.BMP,314,M,Right,ring
499__M_Right_little_finger.BMP,499,M,Right,little
60__M_Right_middle_finger.BMP,60,M,Right,middle
309__M_Right_ring_finger.BMP,309,M,Right,ring
181__M_Left_ring_finger.BMP,181,M,Left,ring
514__F_Left_ring_finger.BMP,514,F,Left,ring
46__M_Right_ring_finger.BMP,46,M,Right,ring
305__M_Left_thumb_finger.BMP,305,M,Left,thumb
583__M_Right_middle_finger.BMP,583,M,Right,middle
52__M_Left_little_finger.BMP,52,M,Left,little
253__F_Right_ring_finger.BMP,253,F,Right,ring
32__M_Left_middle_finger.BMP,32,M,Left,middle
589__M_Left_middle_finger.BMP,589,M,Left,middle
449__F_Right_little_finger.BMP,449,F,Right,little
265__M_Left_ring_finger.BMP,265,M,Left,ring
344__M_Left_middle_finger.BMP,344,M,Left,middle
118__F_Left_thumb_finger.BMP,118,F,Left,thumb
354__M_Right_ring_finger.BMP,354,M,Right,ring
46__M_Right_middle_finger.BMP,46,M,Right,middle
504__M_Left_index_finger.BMP,504,M,Left,index
343__M_Right_index_finger.BMP,343,M,Right,index
112__M_Right_middle_finger.BMP,112,M,Right,middle
485__M_Right_middle_finger.BMP,485,M,Right,middle
158__M_Right_thumb_finger.BMP,158,M,Right,thumb
90__M_Left_little_finger.BMP,90,M,Left,little
162__M_Left_middle_finger.BMP,162,M,Left,middle
435__F_Left_index_finger.BMP,435,F,Left,index
398__M_Left_thumb_finger.BMP,398,M,Left,thumb
569__M_Left_index_finger.BMP,569,M,Left,index
584__M_Left_little_finger.BMP,584,M,Left,little
293__F_Right_index_finger.BMP,293,F,Right,index
127__F_Right_ring_finger.BMP,127,F,Right,ring
562__F_Right_thumb_finger.BMP,562,F,Right,thumb
100__M_Right_thumb_finger.BMP,100,M,Right,thumb
377__M_Right_ring_finger.BMP,377,M,Right,ring
136__F_Right_index_finger.BMP,136,F,Right,index
600__M_Left_middle_finger.BMP,600,M,Left,middle
148__M_Left_ring_finger.BMP,148,M,Left,ring
20__M_Right_middle_finger.BMP,20,M,Right,middle
470__F_Right_middle_finger.BMP,470,F,Right,middle
540__F_Left_little_finger.BMP,540,F,Left,little
280__M_Right_ring_finger.BMP,280,M,Right,ring
501__M_Right_ring_finger.BMP,501,M,Right,ring
241__M_Left_little_finger.BMP,241,M,Left,little
506__M_Right_little_finger.BMP,506,M,Right,little
188__M_Right_ring_finger.BMP,188,M,Right,ring
531__M_Right_middle_finger.BMP,531,M,Right,middle
134__M_Left_ring_finger.BMP,134,M,Left,ring
348__F_Left_middle_finger.BMP,348,F,Left,middle
485__M_Right_index_finger.BMP,485,M,Right,index
388__F_Left_ring_finger.BMP,388,F,Left,ring
281__M_Right_ring_finger.BMP,281,M,Right,ring
590__M_Right_index_finger.BMP,590,M,Right,index
130__F_Left_ring_finger.BMP,130,F,Left,ring
529__M_Left_thumb_finger.BMP,529,M,Left,thumb
452__F_Right_middle_finger.BMP,452,F,Right,middle
562__F_Left_index_finger.BMP,562,F,Left,index
352__M_Right_thumb_finger.BMP,352,M,Right,thumb
267__M_Left_ring_finger.BMP,267,M,Left,ring
191__F_Left_middle_finger.BMP,191,F,Left,middle
376__F_Left_index_finger.BMP,376,F,Left,index
416__M_Left_ring_finger.BMP,416,M,Left,ring
37__M_Left_index_finger.BMP,37,M,Left,index
194__M_Right_little_finger.BMP,194,M,Right,little
358__M_Right_index_finger.BMP,358,M,Right,index
116__M_Left_ring_finger.BMP,116,M,Left,ring
493__M_Left_thumb_finger.BMP,493,M,Left,thumb
402__M_Right_thumb_finger.BMP,402,M,Right,thumb
236__M_Left_little_finger.BMP,236,M,Left,little
406__M_Right_thumb_finger.BMP,406,M,Right,thumb
567__M_Right_thumb_finger.BMP,567,M,Right,thumb
356__M_Left_ring_finger.BMP,356,M,Left,ring
188__M_Left_little_finger.BMP,188,M,Left,little
591__M_Left_ring_finger.BMP,591,M,Left,ring
20__M_Right_ring_finger.BMP,20,M,Right,ring
245__M_Right_index_finger.BMP,245,M,Right,index
11__M_Left_index_finger.BMP,11,M,Left,index
18__M_Left_ring_finger.BMP,18,M,Left,ring
317__M_Left_ring_finger.BMP,317,M,Left,ring
336__M_Right_middle_finger.BMP,336,M,Right,middle
384__F_Right_little_finger.BMP,384,F,Right,little
160__M_Left_little_finger.BMP,160,M,Left,little
137__M_Right_ring_finger.BMP,137,M,Right,ring
211__M_Left_middle_finger.BMP,211,M,Left,middle
522__M_Left_thumb_finger.BMP,522,M,Left,thumb
585__M_Left_index_finger.BMP,585,M,Left,index
505__M_Right_thumb_finger.BMP,505,M,Right,thumb
359__M_Right_ring_finger.BMP,359,M,Right,ring
117__F_Right_little_finger.BMP,117,F,Right,little
368__M_Left_index_finger.BMP,368,M,Left,index
529__M_Right_index_finger.BMP,529,M,Right,index
167__M_Right_thumb_finger.BMP,167,M,Right,thumb
51__M_Left_thumb_finger.BMP,51,M,Left,thumb
17__M_Left_little_finger.BMP,17,M,Left,little
279__M_Left_index_finger.BMP,279,M,Left,index
553__M_Left_little_finger.BMP,553,M,Left,little
226__M_Right_index_finger.BMP,226,M,Right,index
397__M_Left_little_finger.BMP,397,M,Left,little
11__M_Right_index_finger.BMP,11,M,Right,index
242__M_Right_middle_finger.BMP,242,M,Right,middle
493__M_Right_middle_finger.BMP,493,M,Right,middle
489__M_Right_middle_finger.BMP,489,M,Right,middle
176__M_Left_little_finger.BMP,176,M,Left,little
536__F_Right_index_finger.BMP,536,F,Right,index
511__M_Left_middle_finger.BMP,511,M,Left,middle
166__M_Left_little_finger.BMP,166,M,Left,little
16__M_Left_thumb_finger.BMP,16,M,Left,thumb
259__M_Left_ring_finger.BMP,259,M,Left,ring
159__M_Right_thumb_finger.BMP,159,M,Right,thumb
218__M_Left_little_finger.BMP,218,M,Left,little
597__M_Left_index_finger.BMP,597,M,Left,index
489__M_Right_thumb_finger.BMP,489,M,Right,thumb
212__M_Right_index_finger.BMP,212,M,Right,index
265__M_Right_index_finger.BMP,265,M,Right,index
183__M_Left_middle_finger.BMP,183,M,Left,middle
507__M_Right_little_finger.BMP,507,M,Right,little
313__M_Left_ring_finger.BMP,313,M,Left,ring
31__F_Left_little_finger.BMP,31,F,Left,little
580__M_Right_ring_finger.BMP,580,M,Right,ring
244__M_Right_ring_finger.BMP,244,M,Right,ring
258__M_Right_ring_finger.BMP,258,M,Right,ring
50__M_Left_middle_finger.BMP,50,M,Left,middle
21__M_Left_little_finger.BMP,21,M,Left,little
144__M_Right_middle_finger.BMP,144,M,Right,middle
114__F_Right_ring_finger.BMP,114,F,Right,ring
87__M_Left_middle_finger.BMP,87,M,Left,middle
31__F_Right_thumb_finger.BMP,31,F,Right,thumb
185__M_Right_thumb_finger.BMP,185,M,Right,thumb
224__M_Right_middle_finger.BMP,224,M,Right,middle
199__M_Right_thumb_finger.BMP,199,M,Right,thumb
597__M_Right_ring_finger.BMP,597,M,Right,ring
154__F_Right_index_finger.BMP,154,F,Right,index
85__M_Left_middle_finger.BMP,85,M,Left,middle
199__M_Right_ring_finger.BMP,199,M,Right,ring
560__F_Right_thumb_finger.BMP,560,F,Right,thumb
385__M_Left_thumb_finger.BMP,385,M,Left,thumb
254__M_Left_ring_finger.BMP,254,M,Left,ring
529__M_Right_thumb_finger.BMP,529,M,Right,thumb
154__F_Left_little_finger.BMP,154,F,Left,little
22__M_Left_index_finger.BMP,22,M,Left,index
196__M_Left_little_finger.BMP,196,M,Left,little
373__M_Right_little_finger.BMP,373,M,Right,little
471__M_Right_index_finger.BMP,471,M,Right,index
271__M_Right_ring_finger.BMP,271,M,Right,ring
135__F_Left_index_finger.BMP,135,F,Left,index
431__M_Right_thumb_finger.BMP,431,M,Right,thumb
459__M_Left_little_finger.BMP,459,M,Left,little
69__M_Left_index_finger.BMP,69,M,Left,index
19__M_Left_index_finger.BMP,19,M,Left,index
376__F_Left_little_finger.BMP,376,F,Left,little
223__M_Left_index_finger.BMP,223,M,Left,index
330__M_Left_index_finger.BMP,330,M,Left,index
28__M_Left_little_finger.BMP,28,M,Left,little
29__F_Left_ring_finger.BMP,29,F,Left,ring
473__M_Left_little_finger.BMP,473,M,Left,little
100__M_Left_middle_finger.BMP,100,M,Left,middle
510__M_Right_middle_finger.BMP,510,M,Right,middle
504__M_Left_thumb_finger.BMP,504,M,Left,thumb
472__M_Right_middle_finger.BMP,472,M,Right,middle
481__F_Right_middle_finger.BMP,481,F,Right,middle
28__M_Right_thumb_finger.BMP,28,M,Right,thumb
231__M_Right_index_finger.BMP,231,M,Right,index
490__M_Right_index_finger.BMP,490,M,Right,index
584__M_Left_thumb_finger.BMP,584,M,Left,thumb
581__F_Left_ring_finger.BMP,581,F,Left,ring
12__M_Left_index_finger.BMP,12,M,Left,index
140__F_Left_little_finger.BMP,140,F,Left,little
23__M_Right_ring_finger.BMP,23,M,Right,ring
521__M_Right_middle_finger.BMP,521,M,Right,middle
9__M_Left_index_finger.BMP,9,M,Left,index
344__M_Right_little_finger.BMP,344,M,Right,little
47__F_Right_ring_finger.BMP,47,F,Right,ring
528__F_Right_middle_finger.BMP,528,F,Right,middle
56__F_Left_ring_finger.BMP,56,F,Left,ring
505__M_Left_ring_finger.BMP,505,M,Left,ring
470__F_Left_index_finger.BMP,470,F,Left,index
277__M_Left_middle_finger.BMP,277,M,Left,middle
517__M_Left_thumb_finger.BMP,517,M,Left,thumb
296__M_Right_index_finger.BMP,296,M,Right,index
66__F_Left_index_finger.BMP,66,F,Left,index
71__M_Right_thumb_finger.BMP,71,M,Right,thumb
475__M_Right_little_finger.BMP,475,M,Right,little
241__M_Left_index_finger.BMP,241,M,Left,index
242__M_Left_ring_finger.BMP,242,M,Left,ring
143__M_Left_middle_finger.BMP,143,M,Left,middle
122__M_Left_index_finger.BMP,122,M,Left,index
458__M_Left_ring_finger.BMP,458,M,Left,ring
193__M_Right_middle_finger.BMP,193,M,Right,middle
491__M_Left_thumb_finger.BMP,491,M,Left,thumb
269__M_Left_thumb_finger.BMP,269,M,Left,thumb
32__M_Right_index_finger.BMP,32,M,Right,index
273__M_Left_little_finger.BMP,273,M,Left,little
143__M_Right_ring_finger.BMP,143,M,Right,ring
508__F_Left_middle_finger.BMP,508,F,Left,middle
