Image Name,Number,Gender,Hand,Finger,Alteration
433__M_Right_ring_finger_Obl.BMP,433,M,Right,ring,Obl
433__M_Right_ring_finger_Zcut.BMP,433,M,Right,ring,Zcut
433__M_Right_thumb_finger_CR.BMP,433,M,Right,thumb,CR
433__M_Right_thumb_finger_Obl.BMP,433,M,Right,thumb,Obl
433__M_Right_thumb_finger_Zcut.BMP,433,M,Right,thumb,Zcut
435__F_Left_index_finger_CR.BMP,435,F,Left,index,CR
435__F_Left_index_finger_Obl.BMP,435,F,Left,index,Obl
435__F_Left_index_finger_Zcut.BMP,435,F,Left,index,Zcut
435__F_Left_little_finger_CR.BMP,435,F,Left,little,CR
435__F_Left_little_finger_Obl.BMP,435,F,Left,little,Obl
435__F_Left_middle_finger_CR.BMP,435,F,Left,middle,CR
435__F_Left_middle_finger_Obl.BMP,435,F,Left,middle,Obl
435__F_Left_ring_finger_CR.BMP,435,F,Left,ring,CR
435__F_Left_ring_finger_Obl.BMP,435,F,Left,ring,Obl
435__F_Left_thumb_finger_CR.BMP,435,F,Left,thumb,CR
435__F_Left_thumb_finger_Obl.BMP,435,F,Left,thumb,Obl
435__F_Left_thumb_finger_Zcut.BMP,435,F,Left,thumb,Zcut
435__F_Right_index_finger_Obl.BMP,435,F,Right,index,Obl
435__F_Right_little_finger_CR.BMP,435,F,Right,little,CR
435__F_Right_little_finger_Obl.BMP,435,F,Right,little,Obl
435__F_Right_middle_finger_CR.BMP,435,F,Right,middle,CR
435__F_Right_middle_finger_Obl.BMP,435,F,Right,middle,Obl
435__F_Right_ring_finger_CR.BMP,435,F,Right,ring,CR
435__F_Right_ring_finger_Obl.BMP,435,F,Right,ring,Obl
435__F_Right_ring_finger_Zcut.BMP,435,F,Right,ring,Zcut
435__F_Right_thumb_finger_Obl.BMP,435,F,Right,thumb,Obl
438__M_Left_index_finger_CR.BMP,438,M,Left,index,CR
438__M_Left_index_finger_Obl.BMP,438,M,Left,index,Obl
438__M_Left_index_finger_Zcut.BMP,438,M,Left,index,Zcut
438__M_Left_little_finger_CR.BMP,438,M,Left,little,CR
438__M_Left_little_finger_Obl.BMP,438,M,Left,little,Obl
438__M_Left_middle_finger_CR.BMP,438,M,Left,middle,CR
438__M_Left_middle_finger_Obl.BMP,438,M,Left,middle,Obl
438__M_Left_middle_finger_Zcut.BMP,438,M,Left,middle,Zcut
438__M_Left_ring_finger_Obl.BMP,438,M,Left,ring,Obl
438__M_Left_thumb_finger_CR.BMP,438,M,Left,thumb,CR
438__M_Left_thumb_finger_Obl.BMP,438,M,Left,thumb,Obl
438__M_Left_thumb_finger_Zcut.BMP,438,M,Left,thumb,Zcut
438__M_Right_index_finger_Obl.BMP,438,M,Right,index,Obl
438__M_Right_little_finger_Obl.BMP,438,M,Right,little,Obl
438__M_Right_middle_finger_Obl.BMP,438,M,Right,middle,Obl
438__M_Right_ring_finger_CR.BMP,438,M,Right,ring,CR
438__M_Right_ring_finger_Obl.BMP,438,M,Right,ring,Obl
438__M_Right_ring_finger_Zcut.BMP,438,M,Right,ring,Zcut
438__M_Right_thumb_finger_Obl.BMP,438,M,Right,thumb,Obl
440__M_Left_index_finger_CR.BMP,440,M,Left,index,CR
440__M_Left_index_finger_Obl.BMP,440,M,Left,index,Obl
440__M_Left_index_finger_Zcut.BMP,440,M,Left,index,Zcut
440__M_Left_little_finger_CR.BMP,440,M,Left,little,CR
440__M_Left_little_finger_Obl.BMP,440,M,Left,little,Obl
440__M_Left_little_finger_Zcut.BMP,440,M,Left,little,Zcut
440__M_Left_middle_finger_CR.BMP,440,M,Left,middle,CR
440__M_Left_middle_finger_Obl.BMP,440,M,Left,middle,Obl
440__M_Left_middle_finger_Zcut.BMP,440,M,Left,middle,Zcut
440__M_Left_ring_finger_CR.BMP,440,M,Left,ring,CR
440__M_Left_ring_finger_Obl.BMP,440,M,Left,ring,Obl
440__M_Left_ring_finger_Zcut.BMP,440,M,Left,ring,Zcut
440__M_Left_thumb_finger_CR.BMP,440,M,Left,thumb,CR
440__M_Left_thumb_finger_Obl.BMP,440,M,Left,thumb,Obl
440__M_Left_thumb_finger_Zcut.BMP,440,M,Left,thumb,Zcut
440__M_Right_index_finger_CR.BMP,440,M,Right,index,CR
440__M_Right_index_finger_Obl.BMP,440,M,Right,index,Obl
440__M_Right_index_finger_Zcut.BMP,440,M,Right,index,Zcut
440__M_Right_little_finger_CR.BMP,440,M,Right,little,CR
440__M_Right_little_finger_Obl.BMP,440,M,Right,little,Obl
440__M_Right_middle_finger_CR.BMP,440,M,Right,middle,CR
440__M_Right_middle_finger_Obl.BMP,440,M,Right,middle,Obl
440__M_Right_ring_finger_CR.BMP,440,M,Right,ring,CR
440__M_Right_ring_finger_Obl.BMP,440,M,Right,ring,Obl
440__M_Right_ring_finger_Zcut.BMP,440,M,Right,ring,Zcut
440__M_Right_thumb_finger_CR.BMP,440,M,Right,thumb,CR
440__M_Right_thumb_finger_Obl.BMP,440,M,Right,thumb,Obl
440__M_Right_thumb_finger_Zcut.BMP,440,M,Right,thumb,Zcut
442__F_Left_index_finger_Obl.BMP,442,F,Left,index,Obl
442__F_Left_little_finger_Obl.BMP,442,F,Left,little,Obl
442__F_Left_middle_finger_Obl.BMP,442,F,Left,middle,Obl
442__F_Left_ring_finger_Obl.BMP,442,F,Left,ring,Obl
442__F_Left_thumb_finger_CR.BMP,442,F,Left,thumb,CR
442__F_Left_thumb_finger_Obl.BMP,442,F,Left,thumb,Obl
442__F_Left_thumb_finger_Zcut.BMP,442,F,Left,thumb,Zcut
442__F_Right_index_finger_Obl.BMP,442,F,Right,index,Obl
442__F_Right_little_finger_CR.BMP,442,F,Right,little,CR
442__F_Right_little_finger_Obl.BMP,442,F,Right,little,Obl
442__F_Right_middle_finger_Obl.BMP,442,F,Right,middle,Obl
442__F_Right_ring_finger_Obl.BMP,442,F,Right,ring,Obl
442__F_Right_thumb_finger_Obl.BMP,442,F,Right,thumb,Obl
454__M_Left_index_finger_CR.BMP,454,M,Left,index,CR
454__M_Left_index_finger_Obl.BMP,454,M,Left,index,Obl
454__M_Left_little_finger_CR.BMP,454,M,Left,little,CR
454__M_Left_little_finger_Obl.BMP,454,M,Left,little,Obl
454__M_Left_little_finger_Zcut.BMP,454,M,Left,little,Zcut
454__M_Left_middle_finger_CR.BMP,454,M,Left,middle,CR
454__M_Left_middle_finger_Obl.BMP,454,M,Left,middle,Obl
454__M_Left_ring_finger_CR.BMP,454,M,Left,ring,CR
454__M_Left_ring_finger_Obl.BMP,454,M,Left,ring,Obl
454__M_Left_ring_finger_Zcut.BMP,454,M,Left,ring,Zcut
454__M_Left_thumb_finger_CR.BMP,454,M,Left,thumb,CR
454__M_Left_thumb_finger_Obl.BMP,454,M,Left,thumb,Obl
454__M_Left_thumb_finger_Zcut.BMP,454,M,Left,thumb,Zcut
454__M_Right_index_finger_Obl.BMP,454,M,Right,index,Obl
454__M_Right_little_finger_CR.BMP,454,M,Right,little,CR
454__M_Right_little_finger_Obl.BMP,454,M,Right,little,Obl
454__M_Right_middle_finger_Obl.BMP,454,M,Right,middle,Obl
454__M_Right_ring_finger_Obl.BMP,454,M,Right,ring,Obl
454__M_Right_thumb_finger_CR.BMP,454,M,Right,thumb,CR
454__M_Right_thumb_finger_Obl.BMP,454,M,Right,thumb,Obl
454__M_Right_thumb_finger_Zcut.BMP,454,M,Right,thumb,Zcut
465__F_Left_index_finger_CR.BMP,465,F,Left,index,CR
465__F_Left_index_finger_Obl.BMP,465,F,Left,index,Obl
465__F_Left_little_finger_CR.BMP,465,F,Left,little,CR
465__F_Left_little_finger_Obl.BMP,465,F,Left,little,Obl
465__F_Left_little_finger_Zcut.BMP,465,F,Left,little,Zcut
465__F_Left_middle_finger_CR.BMP,465,F,Left,middle,CR
465__F_Left_middle_finger_Obl.BMP,465,F,Left,middle,Obl
465__F_Left_middle_finger_Zcut.BMP,465,F,Left,middle,Zcut
465__F_Left_ring_finger_CR.BMP,465,F,Left,ring,CR
465__F_Left_ring_finger_Obl.BMP,465,F,Left,ring,Obl
465__F_Left_ring_finger_Zcut.BMP,465,F,Left,ring,Zcut
465__F_Left_thumb_finger_CR.BMP,465,F,Left,thumb,CR
465__F_Left_thumb_finger_Obl.BMP,465,F,Left,thumb,Obl
465__F_Left_thumb_finger_Zcut.BMP,465,F,Left,thumb,Zcut
465__F_Right_index_finger_CR.BMP,465,F,Right,index,CR
465__F_Right_index_finger_Obl.BMP,465,F,Right,index,Obl
465__F_Right_index_finger_Zcut.BMP,465,F,Right,index,Zcut
465__F_Right_little_finger_CR.BMP,465,F,Right,little,CR
465__F_Right_little_finger_Obl.BMP,465,F,Right,little,Obl
465__F_Right_little_finger_Zcut.BMP,465,F,Right,little,Zcut
465__F_Right_middle_finger_CR.BMP,465,F,Right,middle,CR
465__F_Right_middle_finger_Obl.BMP,465,F,Right,middle,Obl
465__F_Right_middle_finger_Zcut.BMP,465,F,Right,middle,Zcut
465__F_Right_ring_finger_CR.BMP,465,F,Right,ring,CR
465__F_Right_ring_finger_Obl.BMP,465,F,Right,ring,Obl
465__F_Right_ring_finger_Zcut.BMP,465,F,Right,ring,Zcut
465__F_Right_thumb_finger_CR.BMP,465,F,Right,thumb,CR
465__F_Right_thumb_finger_Obl.BMP,465,F,Right,thumb,Obl
470__F_Left_index_finger_CR.BMP,470,F,Left,index,CR
470__F_Left_index_finger_Obl.BMP,470,F,Left,index,Obl
470__F_Left_little_finger_CR.BMP,470,F,Left,little,CR
470__F_Left_little_finger_Obl.BMP,470,F,Left,little,Obl
470__F_Left_middle_finger_CR.BMP,470,F,Left,middle,CR
470__F_Left_middle_finger_Obl.BMP,470,F,Left,middle,Obl
470__F_Left_ring_finger_Obl.BMP,470,F,Left,ring,Obl
470__F_Left_thumb_finger_CR.BMP,470,F,Left,thumb,CR
470__F_Left_thumb_finger_Obl.BMP,470,F,Left,thumb,Obl
470__F_Left_thumb_finger_Zcut.BMP,470,F,Left,thumb,Zcut
470__F_Right_index_finger_Obl.BMP,470,F,Right,index,Obl
470__F_Right_little_finger_Obl.BMP,470,F,Right,little,Obl
470__F_Right_middle_finger_CR.BMP,470,F,Right,middle,CR
470__F_Right_middle_finger_Obl.BMP,470,F,Right,middle,Obl
470__F_Right_middle_finger_Zcut.BMP,470,F,Right,middle,Zcut
470__F_Right_ring_finger_Obl.BMP,470,F,Right,ring,Obl
470__F_Right_thumb_finger_CR.BMP,470,F,Right,thumb,CR
470__F_Right_thumb_finger_Obl.BMP,470,F,Right,thumb,Obl
470__F_Right_thumb_finger_Zcut.BMP,470,F,Right,thumb,Zcut
474__M_Left_index_finger_Obl.BMP,474,M,Left,index,Obl
474__M_Left_little_finger_CR.BMP,474,M,Left,little,CR
474__M_Left_little_finger_Obl.BMP,474,M,Left,little,Obl
474__M_Left_middle_finger_CR.BMP,474,M,Left,middle,CR
474__M_Left_middle_finger_Obl.BMP,474,M,Left,middle,Obl
474__M_Left_middle_finger_Zcut.BMP,474,M,Left,middle,Zcut
474__M_Left_ring_finger_CR.BMP,474,M,Left,ring,CR
474__M_Left_ring_finger_Obl.BMP,474,M,Left,ring,Obl
474__M_Left_thumb_finger_CR.BMP,474,M,Left,thumb,CR
474__M_Left_thumb_finger_Obl.BMP,474,M,Left,thumb,Obl
474__M_Left_thumb_finger_Zcut.BMP,474,M,Left,thumb,Zcut
474__M_Right_index_finger_Obl.BMP,474,M,Right,index,Obl
474__M_Right_little_finger_CR.BMP,474,M,Right,little,CR
474__M_Right_little_finger_Obl.BMP,474,M,Right,little,Obl
474__M_Right_middle_finger_Obl.BMP,474,M,Right,middle,Obl
474__M_Right_ring_finger_CR.BMP,474,M,Right,ring,CR
474__M_Right_ring_finger_Obl.BMP,474,M,Right,ring,Obl
474__M_Right_thumb_finger_CR.BMP,474,M,Right,thumb,CR
474__M_Right_thumb_finger_Obl.BMP,474,M,Right,thumb,Obl
491__M_Left_index_finger_CR.BMP,491,M,Left,index,CR
491__M_Left_index_finger_Obl.BMP,491,M,Left,index,Obl
491__M_Left_index_finger_Zcut.BMP,491,M,Left,index,Zcut
491__M_Left_little_finger_CR.BMP,491,M,Left,little,CR
491__M_Left_little_finger_Obl.BMP,491,M,Left,little,Obl
491__M_Left_little_finger_Zcut.BMP,491,M,Left,little,Zcut
491__M_Left_middle_finger_Obl.BMP,491,M,Left,middle,Obl
491__M_Left_ring_finger_CR.BMP,491,M,Left,ring,CR
491__M_Left_ring_finger_Obl.BMP,491,M,Left,ring,Obl
491__M_Left_ring_finger_Zcut.BMP,491,M,Left,ring,Zcut
491__M_Left_thumb_finger_CR.BMP,491,M,Left,thumb,CR
491__M_Left_thumb_finger_Obl.BMP,491,M,Left,thumb,Obl
491__M_Left_thumb_finger_Zcut.BMP,491,M,Left,thumb,Zcut
491__M_Right_index_finger_Obl.BMP,491,M,Right,index,Obl
491__M_Right_little_finger_CR.BMP,491,M,Right,little,CR
491__M_Right_little_finger_Obl.BMP,491,M,Right,little,Obl
491__M_Right_little_finger_Zcut.BMP,491,M,Right,little,Zcut
491__M_Right_middle_finger_Obl.BMP,491,M,Right,middle,Obl
491__M_Right_ring_finger_Obl.BMP,491,M,Right,ring,Obl
491__M_Right_thumb_finger_Obl.BMP,491,M,Right,thumb,Obl
495__M_Left_index_finger_CR.BMP,495,M,Left,index,CR
495__M_Left_index_finger_Obl.BMP,495,M,Left,index,Obl
495__M_Left_little_finger_CR.BMP,495,M,Left,little,CR
495__M_Left_little_finger_Obl.BMP,495,M,Left,little,Obl
495__M_Left_little_finger_Zcut.BMP,495,M,Left,little,Zcut
495__M_Left_middle_finger_CR.BMP,495,M,Left,middle,CR
495__M_Left_middle_finger_Obl.BMP,495,M,Left,middle,Obl
495__M_Left_middle_finger_Zcut.BMP,495,M,Left,middle,Zcut
495__M_Left_ring_finger_CR.BMP,495,M,Left,ring,CR
495__M_Left_ring_finger_Obl.BMP,495,M,Left,ring,Obl
495__M_Left_ring_finger_Zcut.BMP,495,M,Left,ring,Zcut
495__M_Left_thumb_finger_CR.BMP,495,M,Left,thumb,CR
495__M_Left_thumb_finger_Obl.BMP,495,M,Left,thumb,Obl
495__M_Right_index_finger_CR.BMP,495,M,Right,index,CR
495__M_Right_index_finger_Obl.BMP,495,M,Right,index,Obl
495__M_Right_index_finger_Zcut.BMP,495,M,Right,index,Zcut
495__M_Right_little_finger_Obl.BMP,495,M,Right,little,Obl
495__M_Right_middle_finger_Obl.BMP,495,M,Right,middle,Obl
495__M_Right_ring_finger_CR.BMP,495,M,Right,ring,CR
495__M_Right_ring_finger_Obl.BMP,495,M,Right,ring,Obl
495__M_Right_ring_finger_Zcut.BMP,495,M,Right,ring,Zcut
495__M_Right_thumb_finger_CR.BMP,495,M,Right,thumb,CR
495__M_Right_thumb_finger_Obl.BMP,495,M,Right,thumb,Obl
507__M_Left_index_finger_CR.BMP,507,M,Left,index,CR
507__M_Left_index_finger_Obl.BMP,507,M,Left,index,Obl
507__M_Left_index_finger_Zcut.BMP,507,M,Left,index,Zcut
507__M_Left_little_finger_CR.BMP,507,M,Left,little,CR
507__M_Left_little_finger_Obl.BMP,507,M,Left,little,Obl
507__M_Left_little_finger_Zcut.BMP,507,M,Left,little,Zcut
507__M_Left_middle_finger_CR.BMP,507,M,Left,middle,CR
507__M_Left_middle_finger_Obl.BMP,507,M,Left,middle,Obl
507__M_Left_ring_finger_CR.BMP,507,M,Left,ring,CR
507__M_Left_ring_finger_Obl.BMP,507,M,Left,ring,Obl
507__M_Left_ring_finger_Zcut.BMP,507,M,Left,ring,Zcut
507__M_Left_thumb_finger_CR.BMP,507,M,Left,thumb,CR
507__M_Left_thumb_finger_Obl.BMP,507,M,Left,thumb,Obl
507__M_Left_thumb_finger_Zcut.BMP,507,M,Left,thumb,Zcut
507__M_Right_index_finger_CR.BMP,507,M,Right,index,CR
507__M_Right_index_finger_Obl.BMP,507,M,Right,index,Obl
507__M_Right_index_finger_Zcut.BMP,507,M,Right,index,Zcut
507__M_Right_little_finger_CR.BMP,507,M,Right,little,CR
507__M_Right_little_finger_Obl.BMP,507,M,Right,little,Obl
507__M_Right_middle_finger_CR.BMP,507,M,Right,middle,CR
507__M_Right_middle_finger_Obl.BMP,507,M,Right,middle,Obl
507__M_Right_middle_finger_Zcut.BMP,507,M,Right,middle,Zcut
507__M_Right_ring_finger_CR.BMP,507,M,Right,ring,CR
507__M_Right_ring_finger_Obl.BMP,507,M,Right,ring,Obl
507__M_Right_ring_finger_Zcut.BMP,507,M,Right,ring,Zcut
507__M_Right_thumb_finger_CR.BMP,507,M,Right,thumb,CR
507__M_Right_thumb_finger_Obl.BMP,507,M,Right,thumb,Obl
507__M_Right_thumb_finger_Zcut.BMP,507,M,Right,thumb,Zcut
516__M_Left_index_finger_CR.BMP,516,M,Left,index,CR
516__M_Left_index_finger_Obl.BMP,516,M,Left,index,Obl
516__M_Left_index_finger_Zcut.BMP,516,M,Left,index,Zcut
516__M_Left_little_finger_CR.BMP,516,M,Left,little,CR
516__M_Left_little_finger_Obl.BMP,516,M,Left,little,Obl
516__M_Left_middle_finger_CR.BMP,516,M,Left,middle,CR
516__M_Left_middle_finger_Obl.BMP,516,M,Left,middle,Obl
516__M_Left_middle_finger_Zcut.BMP,516,M,Left,middle,Zcut
516__M_Left_ring_finger_CR.BMP,516,M,Left,ring,CR
516__M_Left_ring_finger_Obl.BMP,516,M,Left,ring,Obl
516__M_Left_ring_finger_Zcut.BMP,516,M,Left,ring,Zcut
516__M_Left_thumb_finger_CR.BMP,516,M,Left,thumb,CR
516__M_Left_thumb_finger_Obl.BMP,516,M,Left,thumb,Obl
516__M_Right_index_finger_CR.BMP,516,M,Right,index,CR
516__M_Right_index_finger_Obl.BMP,516,M,Right,index,Obl
516__M_Right_index_finger_Zcut.BMP,516,M,Right,index,Zcut
516__M_Right_little_finger_Obl.BMP,516,M,Right,little,Obl
516__M_Right_middle_finger_CR.BMP,516,M,Right,middle,CR
516__M_Right_middle_finger_Obl.BMP,516,M,Right,middle,Obl
516__M_Right_middle_finger_Zcut.BMP,516,M,Right,middle,Zcut
516__M_Right_ring_finger_CR.BMP,516,M,Right,ring,CR
516__M_Right_ring_finger_Obl.BMP,516,M,Right,ring,Obl
516__M_Right_ring_finger_Zcut.BMP,516,M,Right,ring,Zcut
516__M_Right_thumb_finger_CR.BMP,516,M,Right,thumb,CR
516__M_Right_thumb_finger_Obl.BMP,516,M,Right,thumb,Obl
536__F_Left_index_finger_CR.BMP,536,F,Left,index,CR
536__F_Left_index_finger_Obl.BMP,536,F,Left,index,Obl
536__F_Left_little_finger_CR.BMP,536,F,Left,little,CR
536__F_Left_little_finger_Obl.BMP,536,F,Left,little,Obl
536__F_Left_middle_finger_CR.BMP,536,F,Left,middle,CR
536__F_Left_middle_finger_Obl.BMP,536,F,Left,middle,Obl
536__F_Left_middle_finger_Zcut.BMP,536,F,Left,middle,Zcut
536__F_Left_ring_finger_CR.BMP,536,F,Left,ring,CR
536__F_Left_ring_finger_Obl.BMP,536,F,Left,ring,Obl
536__F_Left_ring_finger_Zcut.BMP,536,F,Left,ring,Zcut
536__F_Left_thumb_finger_CR.BMP,536,F,Left,thumb,CR
536__F_Left_thumb_finger_Obl.BMP,536,F,Left,thumb,Obl
536__F_Left_thumb_finger_Zcut.BMP,536,F,Left,thumb,Zcut
536__F_Right_index_finger_CR.BMP,536,F,Right,index,CR
536__F_Right_index_finger_Obl.BMP,536,F,Right,index,Obl
536__F_Right_index_finger_Zcut.BMP,536,F,Right,index,Zcut
536__F_Right_little_finger_CR.BMP,536,F,Right,little,CR
536__F_Right_little_finger_Obl.BMP,536,F,Right,little,Obl
536__F_Right_middle_finger_CR.BMP,536,F,Right,middle,CR
536__F_Right_middle_finger_Obl.BMP,536,F,Right,middle,Obl
536__F_Right_middle_finger_Zcut.BMP,536,F,Right,middle,Zcut
536__F_Right_ring_finger_CR.BMP,536,F,Right,ring,CR
536__F_Right_ring_finger_Obl.BMP,536,F,Right,ring,Obl
536__F_Right_thumb_finger_CR.BMP,536,F,Right,thumb,CR
536__F_Right_thumb_finger_Obl.BMP,536,F,Right,thumb,Obl
537__M_Left_index_finger_CR.BMP,537,M,Left,index,CR
537__M_Left_index_finger_Obl.BMP,537,M,Left,index,Obl
537__M_Left_little_finger_CR.BMP,537,M,Left,little,CR
537__M_Left_little_finger_Obl.BMP,537,M,Left,little,Obl
537__M_Left_middle_finger_CR.BMP,537,M,Left,middle,CR
537__M_Left_middle_finger_Obl.BMP,537,M,Left,middle,Obl
537__M_Left_ring_finger_CR.BMP,537,M,Left,ring,CR
537__M_Left_ring_finger_Obl.BMP,537,M,Left,ring,Obl
537__M_Left_thumb_finger_CR.BMP,537,M,Left,thumb,CR
537__M_Left_thumb_finger_Obl.BMP,537,M,Left,thumb,Obl
537__M_Left_thumb_finger_Zcut.BMP,537,M,Left,thumb,Zcut
537__M_Right_index_finger_Obl.BMP,537,M,Right,index,Obl
537__M_Right_little_finger_CR.BMP,537,M,Right,little,CR
537__M_Right_little_finger_Obl.BMP,537,M,Right,little,Obl
537__M_Right_middle_finger_Obl.BMP,537,M,Right,middle,Obl
537__M_Right_ring_finger_CR.BMP,537,M,Right,ring,CR
537__M_Right_ring_finger_Obl.BMP,537,M,Right,ring,Obl
537__M_Right_thumb_finger_CR.BMP,537,M,Right,thumb,CR
537__M_Right_thumb_finger_Obl.BMP,537,M,Right,thumb,Obl
537__M_Right_thumb_finger_Zcut.BMP,537,M,Right,thumb,Zcut
538__M_Left_index_finger_CR.BMP,538,M,Left,index,CR
538__M_Left_index_finger_Obl.BMP,538,M,Left,index,Obl
538__M_Left_index_finger_Zcut.BMP,538,M,Left,index,Zcut
538__M_Left_little_finger_CR.BMP,538,M,Left,little,CR
538__M_Left_little_finger_Obl.BMP,538,M,Left,little,Obl
538__M_Left_little_finger_Zcut.BMP,538,M,Left,little,Zcut
538__M_Left_middle_finger_CR.BMP,538,M,Left,middle,CR
538__M_Left_middle_finger_Obl.BMP,538,M,Left,middle,Obl
538__M_Left_middle_finger_Zcut.BMP,538,M,Left,middle,Zcut
538__M_Left_ring_finger_CR.BMP,538,M,Left,ring,CR
538__M_Left_ring_finger_Obl.BMP,538,M,Left,ring,Obl
538__M_Left_thumb_finger_CR.BMP,538,M,Left,thumb,CR
538__M_Left_thumb_finger_Obl.BMP,538,M,Left,thumb,Obl
538__M_Left_thumb_finger_Zcut.BMP,538,M,Left,thumb,Zcut
538__M_Right_index_finger_Obl.BMP,538,M,Right,index,Obl
538__M_Right_little_finger_CR.BMP,538,M,Right,little,CR
538__M_Right_little_finger_Obl.BMP,538,M,Right,little,Obl
538__M_Right_little_finger_Zcut.BMP,538,M,Right,little,Zcut
538__M_Right_middle_finger_CR.BMP,538,M,Right,middle,CR
538__M_Right_middle_finger_Obl.BMP,538,M,Right,middle,Obl
538__M_Right_ring_finger_CR.BMP,538,M,Right,ring,CR
538__M_Right_ring_finger_Obl.BMP,538,M,Right,ring,Obl
538__M_Right_ring_finger_Zcut.BMP,538,M,Right,ring,Zcut
538__M_Right_thumb_finger_CR.BMP,538,M,Right,thumb,CR
538__M_Right_thumb_finger_Obl.BMP,538,M,Right,thumb,Obl
538__M_Right_thumb_finger_Zcut.BMP,538,M,Right,thumb,Zcut
539__F_Left_index_finger_CR.BMP,539,F,Left,index,CR
539__F_Left_index_finger_Obl.BMP,539,F,Left,index,Obl
539__F_Left_little_finger_CR.BMP,539,F,Left,little,CR
539__F_Left_little_finger_Obl.BMP,539,F,Left,little,Obl
539__F_Left_middle_finger_CR.BMP,539,F,Left,middle,CR
539__F_Left_middle_finger_Obl.BMP,539,F,Left,middle,Obl
539__F_Left_middle_finger_Zcut.BMP,539,F,Left,middle,Zcut
539__F_Left_ring_finger_CR.BMP,539,F,Left,ring,CR
539__F_Left_ring_finger_Obl.BMP,539,F,Left,ring,Obl
539__F_Left_ring_finger_Zcut.BMP,539,F,Left,ring,Zcut
539__F_Left_thumb_finger_CR.BMP,539,F,Left,thumb,CR
539__F_Left_thumb_finger_Obl.BMP,539,F,Left,thumb,Obl
539__F_Left_thumb_finger_Zcut.BMP,539,F,Left,thumb,Zcut
539__F_Right_index_finger_CR.BMP,539,F,Right,index,CR
539__F_Right_index_finger_Obl.BMP,539,F,Right,index,Obl
539__F_Right_index_finger_Zcut.BMP,539,F,Right,index,Zcut
539__F_Right_little_finger_CR.BMP,539,F,Right,little,CR
539__F_Right_little_finger_Obl.BMP,539,F,Right,little,Obl
539__F_Right_middle_finger_CR.BMP,539,F,Right,middle,CR
539__F_Right_middle_finger_Obl.BMP,539,F,Right,middle,Obl
539__F_Right_middle_finger_Zcut.BMP,539,F,Right,middle,Zcut
539__F_Right_ring_finger_CR.BMP,539,F,Right,ring,CR
539__F_Right_ring_finger_Obl.BMP,539,F,Right,ring,Obl
539__F_Right_thumb_finger_Obl.BMP,539,F,Right,thumb,Obl
540__F_Left_index_finger_CR.BMP,540,F,Left,index,CR
540__F_Left_index_finger_Obl.BMP,540,F,Left,index,Obl
540__F_Left_little_finger_CR.BMP,540,F,Left,little,CR
540__F_Left_little_finger_Obl.BMP,540,F,Left,little,Obl
540__F_Left_middle_finger_CR.BMP,540,F,Left,middle,CR
540__F_Left_middle_finger_Obl.BMP,540,F,Left,middle,Obl
540__F_Left_ring_finger_CR.BMP,540,F,Left,ring,CR
540__F_Left_ring_finger_Obl.BMP,540,F,Left,ring,Obl
540__F_Left_thumb_finger_CR.BMP,540,F,Left,thumb,CR
540__F_Left_thumb_finger_Obl.BMP,540,F,Left,thumb,Obl
540__F_Right_index_finger_CR.BMP,540,F,Right,index,CR
540__F_Right_index_finger_Obl.BMP,540,F,Right,index,Obl
540__F_Right_little_finger_CR.BMP,540,F,Right,little,CR
540__F_Right_little_finger_Obl.BMP,540,F,Right,little,Obl
540__F_Right_middle_finger_CR.BMP,540,F,Right,middle,CR
540__F_Right_middle_finger_Obl.BMP,540,F,Right,middle,Obl
540__F_Right_middle_finger_Zcut.BMP,540,F,Right,middle,Zcut
540__F_Right_ring_finger_CR.BMP,540,F,Right,ring,CR
540__F_Right_ring_finger_Obl.BMP,540,F,Right,ring,Obl
540__F_Right_ring_finger_Zcut.BMP,540,F,Right,ring,Zcut
540__F_Right_thumb_finger_CR.BMP,540,F,Right,thumb,CR
540__F_Right_thumb_finger_Obl.BMP,540,F,Right,thumb,Obl
540__F_Right_thumb_finger_Zcut.BMP,540,F,Right,thumb,Zcut
547__M_Left_index_finger_CR.BMP,547,M,Left,index,CR
547__M_Left_index_finger_Obl.BMP,547,M,Left,index,Obl
547__M_Left_little_finger_CR.BMP,547,M,Left,little,CR
547__M_Left_little_finger_Obl.BMP,547,M,Left,little,Obl
547__M_Left_little_finger_Zcut.BMP,547,M,Left,little,Zcut
547__M_Left_middle_finger_CR.BMP,547,M,Left,middle,CR
547__M_Left_middle_finger_Obl.BMP,547,M,Left,middle,Obl
547__M_Left_middle_finger_Zcut.BMP,547,M,Left,middle,Zcut
547__M_Left_ring_finger_CR.BMP,547,M,Left,ring,CR
547__M_Left_ring_finger_Obl.BMP,547,M,Left,ring,Obl
547__M_Left_ring_finger_Zcut.BMP,547,M,Left,ring,Zcut
547__M_Left_thumb_finger_CR.BMP,547,M,Left,thumb,CR
547__M_Left_thumb_finger_Obl.BMP,547,M,Left,thumb,Obl
547__M_Left_thumb_finger_Zcut.BMP,547,M,Left,thumb,Zcut
547__M_Right_index_finger_CR.BMP,547,M,Right,index,CR
547__M_Right_index_finger_Obl.BMP,547,M,Right,index,Obl
547__M_Right_little_finger_CR.BMP,547,M,Right,little,CR
547__M_Right_little_finger_Obl.BMP,547,M,Right,little,Obl
547__M_Right_middle_finger_CR.BMP,547,M,Right,middle,CR
