Image Name,Number,Gender,Hand,Finger,Alteration
136__F_Right_little_finger_Zcut.BMP,136,F,Right,little,Zcut
136__F_Right_middle_finger_CR.BMP,136,F,Right,middle,CR
136__F_Right_middle_finger_Obl.BMP,136,F,Right,middle,Obl
136__F_Right_middle_finger_Zcut.BMP,136,F,Right,middle,Zcut
136__F_Right_ring_finger_CR.BMP,136,F,Right,ring,CR
136__F_Right_ring_finger_Obl.BMP,136,F,Right,ring,Obl
136__F_Right_ring_finger_Zcut.BMP,136,F,Right,ring,Zcut
136__F_Right_thumb_finger_Obl.BMP,136,F,Right,thumb,Obl
138__M_Left_index_finger_CR.BMP,138,M,Left,index,CR
138__M_Left_index_finger_Obl.BMP,138,M,Left,index,Obl
138__M_Left_little_finger_Obl.BMP,138,M,Left,little,Obl
138__M_Left_middle_finger_CR.BMP,138,M,Left,middle,CR
138__M_Left_middle_finger_Obl.BMP,138,M,Left,middle,Obl
138__M_Left_ring_finger_CR.BMP,138,M,Left,ring,CR
138__M_Left_ring_finger_Obl.BMP,138,M,Left,ring,Obl
138__M_Left_thumb_finger_CR.BMP,138,M,Left,thumb,CR
138__M_Left_thumb_finger_Obl.BMP,138,M,Left,thumb,Obl
138__M_Right_index_finger_CR.BMP,138,M,Right,index,CR
138__M_Right_index_finger_Obl.BMP,138,M,Right,index,Obl
138__M_Right_little_finger_Obl.BMP,138,M,Right,little,Obl
138__M_Right_middle_finger_CR.BMP,138,M,Right,middle,CR
138__M_Right_middle_finger_Obl.BMP,138,M,Right,middle,Obl
138__M_Right_middle_finger_Zcut.BMP,138,M,Right,middle,Zcut
138__M_Right_ring_finger_Obl.BMP,138,M,Right,ring,Obl
138__M_Right_thumb_finger_CR.BMP,138,M,Right,thumb,CR
138__M_Right_thumb_finger_Obl.BMP,138,M,Right,thumb,Obl
138__M_Right_thumb_finger_Zcut.BMP,138,M,Right,thumb,Zcut
141__F_Left_index_finger_CR.BMP,141,F,Left,index,CR
141__F_Left_index_finger_Obl.BMP,141,F,Left,index,Obl
141__F_Left_index_finger_Zcut.BMP,141,F,Left,index,Zcut
141__F_Left_little_finger_CR.BMP,141,F,Left,little,CR
141__F_Left_little_finger_Obl.BMP,141,F,Left,little,Obl
141__F_Left_little_finger_Zcut.BMP,141,F,Left,little,Zcut
141__F_Left_middle_finger_Obl.BMP,141,F,Left,middle,Obl
141__F_Left_ring_finger_CR.BMP,141,F,Left,ring,CR
141__F_Left_ring_finger_Obl.BMP,141,F,Left,ring,Obl
141__F_Left_ring_finger_Zcut.BMP,141,F,Left,ring,Zcut
141__F_Left_thumb_finger_CR.BMP,141,F,Left,thumb,CR
141__F_Left_thumb_finger_Obl.BMP,141,F,Left,thumb,Obl
141__F_Left_thumb_finger_Zcut.BMP,141,F,Left,thumb,Zcut
141__F_Right_index_finger_CR.BMP,141,F,Right,index,CR
141__F_Right_index_finger_Obl.BMP,141,F,Right,index,Obl
141__F_Right_little_finger_CR.BMP,141,F,Right,little,CR
141__F_Right_little_finger_Obl.BMP,141,F,Right,little,Obl
141__F_Right_middle_finger_CR.BMP,141,F,Right,middle,CR
141__F_Right_middle_finger_Obl.BMP,141,F,Right,middle,Obl
141__F_Right_middle_finger_Zcut.BMP,141,F,Right,middle,Zcut
141__F_Right_ring_finger_CR.BMP,141,F,Right,ring,CR
141__F_Right_ring_finger_Obl.BMP,141,F,Right,ring,Obl
141__F_Right_thumb_finger_CR.BMP,141,F,Right,thumb,CR
141__F_Right_thumb_finger_Obl.BMP,141,F,Right,thumb,Obl
141__F_Right_thumb_finger_Zcut.BMP,141,F,Right,thumb,Zcut
142__F_Left_index_finger_CR.BMP,142,F,Left,index,CR
142__F_Left_index_finger_Obl.BMP,142,F,Left,index,Obl
142__F_Left_little_finger_CR.BMP,142,F,Left,little,CR
142__F_Left_little_finger_Obl.BMP,142,F,Left,little,Obl
142__F_Left_middle_finger_CR.BMP,142,F,Left,middle,CR
142__F_Left_middle_finger_Obl.BMP,142,F,Left,middle,Obl
142__F_Left_middle_finger_Zcut.BMP,142,F,Left,middle,Zcut
142__F_Left_ring_finger_CR.BMP,142,F,Left,ring,CR
142__F_Left_ring_finger_Obl.BMP,142,F,Left,ring,Obl
142__F_Left_thumb_finger_CR.BMP,142,F,Left,thumb,CR
142__F_Left_thumb_finger_Obl.BMP,142,F,Left,thumb,Obl
142__F_Left_thumb_finger_Zcut.BMP,142,F,Left,thumb,Zcut
142__F_Right_index_finger_CR.BMP,142,F,Right,index,CR
142__F_Right_index_finger_Obl.BMP,142,F,Right,index,Obl
142__F_Right_index_finger_Zcut.BMP,142,F,Right,index,Zcut
142__F_Right_little_finger_CR.BMP,142,F,Right,little,CR
142__F_Right_little_finger_Obl.BMP,142,F,Right,little,Obl
142__F_Right_little_finger_Zcut.BMP,142,F,Right,little,Zcut
142__F_Right_middle_finger_CR.BMP,142,F,Right,middle,CR
142__F_Right_middle_finger_Obl.BMP,142,F,Right,middle,Obl
142__F_Right_ring_finger_CR.BMP,142,F,Right,ring,CR
142__F_Right_ring_finger_Obl.BMP,142,F,Right,ring,Obl
142__F_Right_thumb_finger_Obl.BMP,142,F,Right,thumb,Obl
145__M_Left_index_finger_CR.BMP,145,M,Left,index,CR
145__M_Left_index_finger_Obl.BMP,145,M,Left,index,Obl
145__M_Left_little_finger_CR.BMP,145,M,Left,little,CR
145__M_Left_little_finger_Obl.BMP,145,M,Left,little,Obl
145__M_Left_middle_finger_CR.BMP,145,M,Left,middle,CR
145__M_Left_middle_finger_Obl.BMP,145,M,Left,middle,Obl
145__M_Left_middle_finger_Zcut.BMP,145,M,Left,middle,Zcut
145__M_Left_ring_finger_CR.BMP,145,M,Left,ring,CR
145__M_Left_ring_finger_Obl.BMP,145,M,Left,ring,Obl
145__M_Left_ring_finger_Zcut.BMP,145,M,Left,ring,Zcut
145__M_Left_thumb_finger_CR.BMP,145,M,Left,thumb,CR
145__M_Left_thumb_finger_Obl.BMP,145,M,Left,thumb,Obl
145__M_Left_thumb_finger_Zcut.BMP,145,M,Left,thumb,Zcut
145__M_Right_index_finger_Obl.BMP,145,M,Right,index,Obl
145__M_Right_little_finger_CR.BMP,145,M,Right,little,CR
145__M_Right_little_finger_Obl.BMP,145,M,Right,little,Obl
145__M_Right_little_finger_Zcut.BMP,145,M,Right,little,Zcut
145__M_Right_middle_finger_Obl.BMP,145,M,Right,middle,Obl
145__M_Right_ring_finger_CR.BMP,145,M,Right,ring,CR
145__M_Right_ring_finger_Obl.BMP,145,M,Right,ring,Obl
145__M_Right_ring_finger_Zcut.BMP,145,M,Right,ring,Zcut
145__M_Right_thumb_finger_CR.BMP,145,M,Right,thumb,CR
145__M_Right_thumb_finger_Obl.BMP,145,M,Right,thumb,Obl
145__M_Right_thumb_finger_Zcut.BMP,145,M,Right,thumb,Zcut
146__M_Left_index_finger_CR.BMP,146,M,Left,index,CR
146__M_Left_index_finger_Obl.BMP,146,M,Left,index,Obl
146__M_Left_little_finger_CR.BMP,146,M,Left,little,CR
146__M_Left_little_finger_Obl.BMP,146,M,Left,little,Obl
146__M_Left_little_finger_Zcut.BMP,146,M,Left,little,Zcut
146__M_Left_middle_finger_CR.BMP,146,M,Left,middle,CR
146__M_Left_middle_finger_Obl.BMP,146,M,Left,middle,Obl
146__M_Left_middle_finger_Zcut.BMP,146,M,Left,middle,Zcut
146__M_Left_ring_finger_CR.BMP,146,M,Left,ring,CR
146__M_Left_ring_finger_Obl.BMP,146,M,Left,ring,Obl
146__M_Left_ring_finger_Zcut.BMP,146,M,Left,ring,Zcut
146__M_Left_thumb_finger_CR.BMP,146,M,Left,thumb,CR
146__M_Left_thumb_finger_Obl.BMP,146,M,Left,thumb,Obl
146__M_Left_thumb_finger_Zcut.BMP,146,M,Left,thumb,Zcut
146__M_Right_index_finger_CR.BMP,146,M,Right,index,CR
146__M_Right_index_finger_Obl.BMP,146,M,Right,index,Obl
146__M_Right_index_finger_Zcut.BMP,146,M,Right,index,Zcut
146__M_Right_little_finger_CR.BMP,146,M,Right,little,CR
146__M_Right_little_finger_Obl.BMP,146,M,Right,little,Obl
146__M_Right_middle_finger_CR.BMP,146,M,Right,middle,CR
146__M_Right_middle_finger_Obl.BMP,146,M,Right,middle,Obl
146__M_Right_middle_finger_Zcut.BMP,146,M,Right,middle,Zcut
146__M_Right_ring_finger_CR.BMP,146,M,Right,ring,CR
146__M_Right_ring_finger_Obl.BMP,146,M,Right,ring,Obl
146__M_Right_ring_finger_Zcut.BMP,146,M,Right,ring,Zcut
146__M_Right_thumb_finger_CR.BMP,146,M,Right,thumb,CR
146__M_Right_thumb_finger_Obl.BMP,146,M,Right,thumb,Obl
146__M_Right_thumb_finger_Zcut.BMP,146,M,Right,thumb,Zcut
149__F_Left_index_finger_CR.BMP,149,F,Left,index,CR
149__F_Left_index_finger_Obl.BMP,149,F,Left,index,Obl
149__F_Left_index_finger_Zcut.BMP,149,F,Left,index,Zcut
149__F_Left_little_finger_CR.BMP,149,F,Left,little,CR
149__F_Left_little_finger_Obl.BMP,149,F,Left,little,Obl
149__F_Left_little_finger_Zcut.BMP,149,F,Left,little,Zcut
149__F_Left_middle_finger_Obl.BMP,149,F,Left,middle,Obl
149__F_Left_ring_finger_CR.BMP,149,F,Left,ring,CR
149__F_Left_ring_finger_Obl.BMP,149,F,Left,ring,Obl
149__F_Left_ring_finger_Zcut.BMP,149,F,Left,ring,Zcut
149__F_Left_thumb_finger_CR.BMP,149,F,Left,thumb,CR
149__F_Left_thumb_finger_Obl.BMP,149,F,Left,thumb,Obl
149__F_Left_thumb_finger_Zcut.BMP,149,F,Left,thumb,Zcut
149__F_Right_index_finger_Obl.BMP,149,F,Right,index,Obl
149__F_Right_little_finger_CR.BMP,149,F,Right,little,CR
149__F_Right_little_finger_Obl.BMP,149,F,Right,little,Obl
149__F_Right_middle_finger_CR.BMP,149,F,Right,middle,CR
149__F_Right_middle_finger_Obl.BMP,149,F,Right,middle,Obl
149__F_Right_middle_finger_Zcut.BMP,149,F,Right,middle,Zcut
149__F_Right_ring_finger_CR.BMP,149,F,Right,ring,CR
149__F_Right_ring_finger_Obl.BMP,149,F,Right,ring,Obl
149__F_Right_ring_finger_Zcut.BMP,149,F,Right,ring,Zcut
149__F_Right_thumb_finger_CR.BMP,149,F,Right,thumb,CR
149__F_Right_thumb_finger_Obl.BMP,149,F,Right,thumb,Obl
149__F_Right_thumb_finger_Zcut.BMP,149,F,Right,thumb,Zcut
150__M_Left_index_finger_CR.BMP,150,M,Left,index,CR
150__M_Left_index_finger_Obl.BMP,150,M,Left,index,Obl
150__M_Left_index_finger_Zcut.BMP,150,M,Left,index,Zcut
150__M_Left_little_finger_Obl.BMP,150,M,Left,little,Obl
150__M_Left_little_finger_Zcut.BMP,150,M,Left,little,Zcut
150__M_Left_middle_finger_CR.BMP,150,M,Left,middle,CR
150__M_Left_middle_finger_Obl.BMP,150,M,Left,middle,Obl
150__M_Left_middle_finger_Zcut.BMP,150,M,Left,middle,Zcut
150__M_Left_ring_finger_CR.BMP,150,M,Left,ring,CR
150__M_Left_ring_finger_Obl.BMP,150,M,Left,ring,Obl
150__M_Left_ring_finger_Zcut.BMP,150,M,Left,ring,Zcut
150__M_Left_thumb_finger_CR.BMP,150,M,Left,thumb,CR
150__M_Left_thumb_finger_Obl.BMP,150,M,Left,thumb,Obl
150__M_Left_thumb_finger_Zcut.BMP,150,M,Left,thumb,Zcut
150__M_Right_index_finger_CR.BMP,150,M,Right,index,CR
150__M_Right_index_finger_Obl.BMP,150,M,Right,index,Obl
150__M_Right_little_finger_CR.BMP,150,M,Right,little,CR
150__M_Right_little_finger_Obl.BMP,150,M,Right,little,Obl
150__M_Right_middle_finger_Obl.BMP,150,M,Right,middle,Obl
150__M_Right_ring_finger_CR.BMP,150,M,Right,ring,CR
150__M_Right_ring_finger_Obl.BMP,150,M,Right,ring,Obl
150__M_Right_ring_finger_Zcut.BMP,150,M,Right,ring,Zcut
150__M_Right_thumb_finger_CR.BMP,150,M,Right,thumb,CR
150__M_Right_thumb_finger_Obl.BMP,150,M,Right,thumb,Obl
150__M_Right_thumb_finger_Zcut.BMP,150,M,Right,thumb,Zcut
154__F_Left_index_finger_CR.BMP,154,F,Left,index,CR
154__F_Left_index_finger_Obl.BMP,154,F,Left,index,Obl
154__F_Left_little_finger_Obl.BMP,154,F,Left,little,Obl
154__F_Left_middle_finger_CR.BMP,154,F,Left,middle,CR
154__F_Left_middle_finger_Obl.BMP,154,F,Left,middle,Obl
154__F_Left_ring_finger_Obl.BMP,154,F,Left,ring,Obl
154__F_Left_thumb_finger_CR.BMP,154,F,Left,thumb,CR
154__F_Left_thumb_finger_Obl.BMP,154,F,Left,thumb,Obl
154__F_Right_index_finger_Obl.BMP,154,F,Right,index,Obl
154__F_Right_little_finger_Obl.BMP,154,F,Right,little,Obl
154__F_Right_middle_finger_Obl.BMP,154,F,Right,middle,Obl
154__F_Right_ring_finger_Obl.BMP,154,F,Right,ring,Obl
154__F_Right_thumb_finger_CR.BMP,154,F,Right,thumb,CR
154__F_Right_thumb_finger_Obl.BMP,154,F,Right,thumb,Obl
154__F_Right_thumb_finger_Zcut.BMP,154,F,Right,thumb,Zcut
155__M_Left_index_finger_CR.BMP,155,M,Left,index,CR
155__M_Left_index_finger_Obl.BMP,155,M,Left,index,Obl
155__M_Left_index_finger_Zcut.BMP,155,M,Left,index,Zcut
155__M_Left_little_finger_CR.BMP,155,M,Left,little,CR
155__M_Left_little_finger_Obl.BMP,155,M,Left,little,Obl
155__M_Left_little_finger_Zcut.BMP,155,M,Left,little,Zcut
155__M_Left_middle_finger_CR.BMP,155,M,Left,middle,CR
155__M_Left_middle_finger_Obl.BMP,155,M,Left,middle,Obl
155__M_Left_middle_finger_Zcut.BMP,155,M,Left,middle,Zcut
155__M_Left_ring_finger_CR.BMP,155,M,Left,ring,CR
155__M_Left_ring_finger_Obl.BMP,155,M,Left,ring,Obl
155__M_Left_ring_finger_Zcut.BMP,155,M,Left,ring,Zcut
155__M_Left_thumb_finger_CR.BMP,155,M,Left,thumb,CR
155__M_Left_thumb_finger_Obl.BMP,155,M,Left,thumb,Obl
155__M_Right_index_finger_CR.BMP,155,M,Right,index,CR
155__M_Right_index_finger_Obl.BMP,155,M,Right,index,Obl
155__M_Right_index_finger_Zcut.BMP,155,M,Right,index,Zcut
155__M_Right_little_finger_CR.BMP,155,M,Right,little,CR
155__M_Right_little_finger_Obl.BMP,155,M,Right,little,Obl
155__M_Right_little_finger_Zcut.BMP,155,M,Right,little,Zcut
155__M_Right_middle_finger_CR.BMP,155,M,Right,middle,CR
155__M_Right_middle_finger_Obl.BMP,155,M,Right,middle,Obl
155__M_Right_ring_finger_CR.BMP,155,M,Right,ring,CR
155__M_Right_ring_finger_Obl.BMP,155,M,Right,ring,Obl
155__M_Right_ring_finger_Zcut.BMP,155,M,Right,ring,Zcut
155__M_Right_thumb_finger_CR.BMP,155,M,Right,thumb,CR
155__M_Right_thumb_finger_Obl.BMP,155,M,Right,thumb,Obl
155__M_Right_thumb_finger_Zcut.BMP,155,M,Right,thumb,Zcut
156__F_Left_index_finger_CR.BMP,156,F,Left,index,CR
156__F_Left_index_finger_Obl.BMP,156,F,Left,index,Obl
156__F_Left_little_finger_CR.BMP,156,F,Left,little,CR
156__F_Left_little_finger_Obl.BMP,156,F,Left,little,Obl
156__F_Left_middle_finger_CR.BMP,156,F,Left,middle,CR
156__F_Left_middle_finger_Obl.BMP,156,F,Left,middle,Obl
156__F_Left_ring_finger_CR.BMP,156,F,Left,ring,CR
156__F_Left_ring_finger_Obl.BMP,156,F,Left,ring,Obl
156__F_Left_ring_finger_Zcut.BMP,156,F,Left,ring,Zcut
156__F_Left_thumb_finger_CR.BMP,156,F,Left,thumb,CR
156__F_Left_thumb_finger_Obl.BMP,156,F,Left,thumb,Obl
156__F_Left_thumb_finger_Zcut.BMP,156,F,Left,thumb,Zcut
156__F_Right_index_finger_Obl.BMP,156,F,Right,index,Obl
156__F_Right_little_finger_CR.BMP,156,F,Right,little,CR
156__F_Right_little_finger_Obl.BMP,156,F,Right,little,Obl
156__F_Right_middle_finger_CR.BMP,156,F,Right,middle,CR
156__F_Right_middle_finger_Obl.BMP,156,F,Right,middle,Obl
156__F_Right_ring_finger_CR.BMP,156,F,Right,ring,CR
156__F_Right_ring_finger_Obl.BMP,156,F,Right,ring,Obl
156__F_Right_ring_finger_Zcut.BMP,156,F,Right,ring,Zcut
156__F_Right_thumb_finger_Obl.BMP,156,F,Right,thumb,Obl
158__M_Left_index_finger_CR.BMP,158,M,Left,index,CR
158__M_Left_index_finger_Obl.BMP,158,M,Left,index,Obl
158__M_Left_index_finger_Zcut.BMP,158,M,Left,index,Zcut
158__M_Left_little_finger_CR.BMP,158,M,Left,little,CR
158__M_Left_little_finger_Obl.BMP,158,M,Left,little,Obl
158__M_Left_middle_finger_CR.BMP,158,M,Left,middle,CR
158__M_Left_middle_finger_Obl.BMP,158,M,Left,middle,Obl
158__M_Left_middle_finger_Zcut.BMP,158,M,Left,middle,Zcut
158__M_Left_ring_finger_CR.BMP,158,M,Left,ring,CR
158__M_Left_ring_finger_Obl.BMP,158,M,Left,ring,Obl
158__M_Left_ring_finger_Zcut.BMP,158,M,Left,ring,Zcut
158__M_Left_thumb_finger_CR.BMP,158,M,Left,thumb,CR
158__M_Left_thumb_finger_Obl.BMP,158,M,Left,thumb,Obl
158__M_Left_thumb_finger_Zcut.BMP,158,M,Left,thumb,Zcut
158__M_Right_index_finger_Obl.BMP,158,M,Right,index,Obl
158__M_Right_little_finger_CR.BMP,158,M,Right,little,CR
158__M_Right_little_finger_Obl.BMP,158,M,Right,little,Obl
158__M_Right_middle_finger_CR.BMP,158,M,Right,middle,CR
158__M_Right_middle_finger_Obl.BMP,158,M,Right,middle,Obl
158__M_Right_middle_finger_Zcut.BMP,158,M,Right,middle,Zcut
158__M_Right_ring_finger_CR.BMP,158,M,Right,ring,CR
158__M_Right_ring_finger_Obl.BMP,158,M,Right,ring,Obl
158__M_Right_ring_finger_Zcut.BMP,158,M,Right,ring,Zcut
158__M_Right_thumb_finger_CR.BMP,158,M,Right,thumb,CR
158__M_Right_thumb_finger_Obl.BMP,158,M,Right,thumb,Obl
159__M_Left_index_finger_CR.BMP,159,M,Left,index,CR
159__M_Left_index_finger_Obl.BMP,159,M,Left,index,Obl
159__M_Left_little_finger_CR.BMP,159,M,Left,little,CR
159__M_Left_little_finger_Obl.BMP,159,M,Left,little,Obl
159__M_Left_middle_finger_CR.BMP,159,M,Left,middle,CR
159__M_Left_middle_finger_Obl.BMP,159,M,Left,middle,Obl
159__M_Left_middle_finger_Zcut.BMP,159,M,Left,middle,Zcut
159__M_Left_ring_finger_CR.BMP,159,M,Left,ring,CR
159__M_Left_ring_finger_Obl.BMP,159,M,Left,ring,Obl
159__M_Left_ring_finger_Zcut.BMP,159,M,Left,ring,Zcut
159__M_Left_thumb_finger_CR.BMP,159,M,Left,thumb,CR
159__M_Left_thumb_finger_Obl.BMP,159,M,Left,thumb,Obl
159__M_Left_thumb_finger_Zcut.BMP,159,M,Left,thumb,Zcut
159__M_Right_index_finger_Obl.BMP,159,M,Right,index,Obl
159__M_Right_little_finger_CR.BMP,159,M,Right,little,CR
159__M_Right_little_finger_Obl.BMP,159,M,Right,little,Obl
159__M_Right_middle_finger_CR.BMP,159,M,Right,middle,CR
159__M_Right_middle_finger_Obl.BMP,159,M,Right,middle,Obl
159__M_Right_middle_finger_Zcut.BMP,159,M,Right,middle,Zcut
159__M_Right_ring_finger_CR.BMP,159,M,Right,ring,CR
159__M_Right_ring_finger_Obl.BMP,159,M,Right,ring,Obl
159__M_Right_thumb_finger_Obl.BMP,159,M,Right,thumb,Obl
164__M_Left_index_finger_Obl.BMP,164,M,Left,index,Obl
164__M_Left_little_finger_CR.BMP,164,M,Left,little,CR
164__M_Left_little_finger_Obl.BMP,164,M,Left,little,Obl
164__M_Left_middle_finger_CR.BMP,164,M,Left,middle,CR
164__M_Left_middle_finger_Obl.BMP,164,M,Left,middle,Obl
164__M_Left_middle_finger_Zcut.BMP,164,M,Left,middle,Zcut
164__M_Left_ring_finger_Obl.BMP,164,M,Left,ring,Obl
164__M_Left_thumb_finger_CR.BMP,164,M,Left,thumb,CR
164__M_Left_thumb_finger_Obl.BMP,164,M,Left,thumb,Obl
164__M_Left_thumb_finger_Zcut.BMP,164,M,Left,thumb,Zcut
164__M_Right_index_finger_Obl.BMP,164,M,Right,index,Obl
164__M_Right_little_finger_CR.BMP,164,M,Right,little,CR
164__M_Right_little_finger_Obl.BMP,164,M,Right,little,Obl
164__M_Right_middle_finger_CR.BMP,164,M,Right,middle,CR
164__M_Right_middle_finger_Obl.BMP,164,M,Right,middle,Obl
164__M_Right_middle_finger_Zcut.BMP,164,M,Right,middle,Zcut
164__M_Right_ring_finger_CR.BMP,164,M,Right,ring,CR
164__M_Right_ring_finger_Obl.BMP,164,M,Right,ring,Obl
164__M_Right_ring_finger_Zcut.BMP,164,M,Right,ring,Zcut
164__M_Right_thumb_finger_CR.BMP,164,M,Right,thumb,CR
164__M_Right_thumb_finger_Obl.BMP,164,M,Right,thumb,Obl
166__M_Left_index_finger_CR.BMP,166,M,Left,index,CR
166__M_Left_index_finger_Obl.BMP,166,M,Left,index,Obl
166__M_Left_index_finger_Zcut.BMP,166,M,Left,index,Zcut
166__M_Left_little_finger_CR.BMP,166,M,Left,little,CR
166__M_Left_little_finger_Obl.BMP,166,M,Left,little,Obl
166__M_Left_little_finger_Zcut.BMP,166,M,Left,little,Zcut
166__M_Left_middle_finger_Obl.BMP,166,M,Left,middle,Obl
166__M_Left_middle_finger_Zcut.BMP,166,M,Left,middle,Zcut
166__M_Left_ring_finger_CR.BMP,166,M,Left,ring,CR
166__M_Left_ring_finger_Obl.BMP,166,M,Left,ring,Obl
166__M_Left_thumb_finger_CR.BMP,166,M,Left,thumb,CR
166__M_Left_thumb_finger_Obl.BMP,166,M,Left,thumb,Obl
166__M_Left_thumb_finger_Zcut.BMP,166,M,Left,thumb,Zcut
166__M_Right_index_finger_Obl.BMP,166,M,Right,index,Obl
166__M_Right_little_finger_Obl.BMP,166,M,Right,little,Obl
166__M_Right_middle_finger_CR.BMP,166,M,Right,middle,CR
166__M_Right_middle_finger_Obl.BMP,166,M,Right,middle,Obl
166__M_Right_middle_finger_Zcut.BMP,166,M,Right,middle,Zcut
166__M_Right_ring_finger_Obl.BMP,166,M,Right,ring,Obl
166__M_Right_thumb_finger_CR.BMP,166,M,Right,thumb,CR
166__M_Right_thumb_finger_Obl.BMP,166,M,Right,thumb,Obl
166__M_Right_thumb_finger_Zcut.BMP,166,M,Right,thumb,Zcut
168__M_Left_index_finger_CR.BMP,168,M,Left,index,CR
168__M_Left_index_finger_Obl.BMP,168,M,Left,index,Obl
168__M_Left_little_finger_CR.BMP,168,M,Left,little,CR
168__M_Left_little_finger_Obl.BMP,168,M,Left,little,Obl
168__M_Left_middle_finger_Obl.BMP,168,M,Left,middle,Obl
168__M_Left_ring_finger_CR.BMP,168,M,Left,ring,CR
168__M_Left_ring_finger_Obl.BMP,168,M,Left,ring,Obl
168__M_Left_thumb_finger_CR.BMP,168,M,Left,thumb,CR
168__M_Left_thumb_finger_Obl.BMP,168,M,Left,thumb,Obl
168__M_Left_thumb_finger_Zcut.BMP,168,M,Left,thumb,Zcut
168__M_Right_index_finger_CR.BMP,168,M,Right,index,CR
168__M_Right_index_finger_Obl.BMP,168,M,Right,index,Obl
168__M_Right_little_finger_CR.BMP,168,M,Right,little,CR
168__M_Right_little_finger_Obl.BMP,168,M,Right,little,Obl
168__M_Right_little_finger_Zcut.BMP,168,M,Right,little,Zcut
168__M_Right_middle_finger_CR.BMP,168,M,Right,middle,CR
168__M_Right_middle_finger_Obl.BMP,168,M,Right,middle,Obl
168__M_Right_middle_finger_Zcut.BMP,168,M,Right,middle,Zcut
168__M_Right_ring_finger_CR.BMP,168,M,Right,ring,CR
168__M_Right_ring_finger_Obl.BMP,168,M,Right,ring,Obl
168__M_Right_thumb_finger_CR.BMP,168,M,Right,thumb,CR
168__M_Right_thumb_finger_Obl.BMP,168,M,Right,thumb,Obl
16__M_Left_index_finger_Obl.BMP,16,M,Left,index,Obl
16__M_Left_index_finger_Zcut.BMP,16,M,Left,index,Zcut
16__M_Left_little_finger_Obl.BMP,16,M,Left,little,Obl
16__M_Left_middle_finger_Obl.BMP,16,M,Left,middle,Obl
16__M_Left_ring_finger_Obl.BMP,16,M,Left,ring,Obl
16__M_Left_thumb_finger_CR.BMP,16,M,Left,thumb,CR
16__M_Left_thumb_finger_Obl.BMP,16,M,Left,thumb,Obl
16__M_Left_thumb_finger_Zcut.BMP,16,M,Left,thumb,Zcut
16__M_Right_index_finger_Obl.BMP,16,M,Right,index,Obl
16__M_Right_little_finger_Obl.BMP,16,M,Right,little,Obl
16__M_Right_middle_finger_Obl.BMP,16,M,Right,middle,Obl
16__M_Right_ring_finger_Obl.BMP,16,M,Right,ring,Obl
16__M_Right_thumb_finger_Obl.BMP,16,M,Right,thumb,Obl
173__F_Left_index_finger_CR.BMP,173,F,Left,index,CR
173__F_Left_index_finger_Obl.BMP,173,F,Left,index,Obl
173__F_Left_little_finger_CR.BMP,173,F,Left,little,CR
173__F_Left_little_finger_Obl.BMP,173,F,Left,little,Obl
173__F_Left_middle_finger_CR.BMP,173,F,Left,middle,CR
173__F_Left_middle_finger_Obl.BMP,173,F,Left,middle,Obl
173__F_Left_middle_finger_Zcut.BMP,173,F,Left,middle,Zcut
173__F_Left_ring_finger_CR.BMP,173,F,Left,ring,CR
173__F_Left_ring_finger_Obl.BMP,173,F,Left,ring,Obl
173__F_Left_thumb_finger_CR.BMP,173,F,Left,thumb,CR
173__F_Left_thumb_finger_Obl.BMP,173,F,Left,thumb,Obl
173__F_Left_thumb_finger_Zcut.BMP,173,F,Left,thumb,Zcut
173__F_Right_index_finger_CR.BMP,173,F,Right,index,CR
173__F_Right_index_finger_Obl.BMP,173,F,Right,index,Obl
173__F_Right_little_finger_CR.BMP,173,F,Right,little,CR
173__F_Right_little_finger_Obl.BMP,173,F,Right,little,Obl
173__F_Right_middle_finger_CR.BMP,173,F,Right,middle,CR
173__F_Right_middle_finger_Obl.BMP,173,F,Right,middle,Obl
173__F_Right_middle_finger_Zcut.BMP,173,F,Right,middle,Zcut
173__F_Right_ring_finger_Obl.BMP,173,F,Right,ring,Obl
173__F_Right_thumb_finger_Obl.BMP,173,F,Right,thumb,Obl
174__F_Left_index_finger_CR.BMP,174,F,Left,index,CR
174__F_Left_index_finger_Obl.BMP,174,F,Left,index,Obl
174__F_Left_index_finger_Zcut.BMP,174,F,Left,index,Zcut
174__F_Left_little_finger_CR.BMP,174,F,Left,little,CR
174__F_Left_little_finger_Obl.BMP,174,F,Left,little,Obl
174__F_Left_middle_finger_CR.BMP,174,F,Left,middle,CR
174__F_Left_middle_finger_Obl.BMP,174,F,Left,middle,Obl
174__F_Left_middle_finger_Zcut.BMP,174,F,Left,middle,Zcut
174__F_Left_ring_finger_CR.BMP,174,F,Left,ring,CR
174__F_Left_ring_finger_Obl.BMP,174,F,Left,ring,Obl
174__F_Left_thumb_finger_CR.BMP,174,F,Left,thumb,CR
174__F_Left_thumb_finger_Obl.BMP,174,F,Left,thumb,Obl
174__F_Left_thumb_finger_Zcut.BMP,174,F,Left,thumb,Zcut
174__F_Right_index_finger_Obl.BMP,174,F,Right,index,Obl
174__F_Right_little_finger_CR.BMP,174,F,Right,little,CR
174__F_Right_little_finger_Obl.BMP,174,F,Right,little,Obl
174__F_Right_middle_finger_Obl.BMP,174,F,Right,middle,Obl
174__F_Right_ring_finger_CR.BMP,174,F,Right,ring,CR
